Geo Point;Geo Shape;OBJECTID_1;gares_id;nom_long;nom_so_gar;nom_su_gar;id_ref_ZdC;nom_ZdC;id_ref_ZdA;nom_ZdA;idrefliga;idrefligc;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.83954964556868, 2.3957032894363937;"{""coordinates"": [2.395703289436394, 48.83954964556868], ""type"": ""Point""}";634;233;Daumesnil;;;71614;Daumesnil;45229;Daumesnil;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;655646.4124;6860114.1078;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Daumesnil
48.85043454901342, 2.2936124371878033;"{""coordinates"": [2.293612437187803, 48.85043454901342], ""type"": ""Point""}";637;245;Dupleix;;;71197;Dupleix;42871;Dupleix;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;648164.2592;6861386.5825;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Dupleix
48.84267681998372, 2.3128127748369023;"{""coordinates"": [2.312812774836902, 48.84267681998372], ""type"": ""Point""}";744;629;Pasteur;;;71125;Pasteur;44273;Pasteur;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;649565.6647;6860511.5692;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Pasteur
48.83704512015793, 2.3728257245425723;"{""coordinates"": [2.372825724542572, 48.83704512015793], ""type"": ""Point""}";806;717;Quai de la Gare;;;71597;Quai de la Gare;44582;Quai de la Gare;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;653965.0897;6859848.7241;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Quai de la Gare
48.89425226223873, 2.313772157405782;"{""coordinates"": [2.313772157405782, 48.89425226223873], ""type"": ""Point""}";568;689;Porte de Clichy;;;71545;Porte de Clichy;473477;Porte de Clichy;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;649685.914;6866245.7339;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Porte de Clichy
48.810746486780936, 2.3016785554824284;"{""coordinates"": [2.301678555482428, 48.810746486780936], ""type"": ""Point""}";662;171;Châtillon-Montrouge;;;461505;Châtillon Montrouge;42588;Châtillon-Montrouge;A01546;C01383;METRO 13;13;METRO;0;0;METRO 13;0;0;RATP;1;0;648717.1202;6856968.4784;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Châtillon-Montrouge
48.87963476065682, 2.3270222008895027;"{""coordinates"": [2.327022200889503, 48.87963476065682], ""type"": ""Point""}";728;467;Liège;;;71382;Liège;43814;Liège;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;650643.5277;6864611.9937;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Liège
48.90323367878661, 2.306010915009083;"{""coordinates"": [2.306010915009083, 48.90323367878661], ""type"": ""Point""}";734;491;Mairie de Clichy;;;72118;Mairie de Clichy;44012;Mairie de Clichy;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;649125.6534;6867249.3956;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Mairie de Clichy
48.93075700423553, 2.284174448270923;"{""coordinates"": [2.284174448270923, 48.93075700423553], ""type"": ""Point""}";845;1008;Les Courtilles;;;72286;Asnières - Gennevilliers Les Courtilles;42231;Asnières - Gennevilliers Les Courtilles;A01546;C01383;METRO 13;13;METRO;0;0;METRO 13;0;0;RATP;1;1;647552.6733;6870324.1849;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Les Courtilles
48.86590673959417, 2.3341895419682497;"{""coordinates"": [2.33418954196825, 48.86590673959417], ""type"": ""Point""}";803;714;Pyramides;;;73788;Pyramides;44579;Pyramides;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;651156.2996;6863081.082;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Pyramides
48.852168369650244, 2.3896255399759547;"{""coordinates"": [2.389625539975955, 48.852168369650244], ""type"": ""Point""}";596;98;Rue des Boulets;;;71694;Rue des Boulets;425987;Rue des Boulets;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;655211.1784;6861520.6226;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Rue des Boulets
48.86476684497177, 2.3009910034955845;"{""coordinates"": [2.300991003495584, 48.86476684497177], ""type"": ""Point""}";607;14;Alma-Marceau;;;71290;Alma - Marceau;42182;Alma - Marceau;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;648719.8026;6862975.3829;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Alma-Marceau
48.842005347289565, 2.238887327153073;"{""coordinates"": [2.238887327153073, 48.842005347289565], ""type"": ""Point""}";597;99;Boulogne - Jean Jaurès;;;71147;Boulogne Jean Jaurès;42380;Boulogne Jean Jaurès;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;644139.5372;6860486.666;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Boulogne - Jean Jaurès
48.84074501612618, 2.2285369814916316;"{""coordinates"": [2.228536981491632, 48.84074501612618], ""type"": ""Point""}";598;100;Boulogne - Pont de Saint-Cloud;Rhin et Danube;;70721;Boulogne Pont de Saint-Cloud / Rhin et Danube;42381;Boulogne Pont de Saint-Cloud - Albert Kahn;A01543;C01380;METRO 10;10;METRO;0;0;METRO 10;0;0;RATP;1;0;643378.5475;6860353.904;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Boulogne - Pont de Saint-Cloud
48.851031751239304, 2.3261023128241907;"{""coordinates"": [2.326102312824191, 48.851031751239304], ""type"": ""Point""}";780;798;Sèvres-Babylone;;;71203;Sèvres Babylone;44828;Sèvres Babylone;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;650548.9207;6861432.1478;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Sèvres-Babylone
48.86865415183625, 2.3413760511435733;"{""coordinates"": [2.341376051143573, 48.86865415183625], ""type"": ""Point""}";599;104;Bourse;;;73635;Bourse;45101;Bourse;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;651686.0361;6863382.1515;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Bourse
48.892082785966664, 2.2850095013824143;"{""coordinates"": [2.285009501382414, 48.892082785966664], ""type"": ""Point""}";608;16;Anatole France;;;71519;Anatole France;42195;Anatole France;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;647574.914;6866023.2122;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Anatole France
48.86312321464208, 2.3858824493261475;"{""coordinates"": [2.385882449326147, 48.86312321464208], ""type"": ""Point""}";747;634;Père Lachaise;;;71787;Père Lachaise;44310;Père Lachaise;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;654945.9924;6862740.8407;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Père Lachaise
48.866514461743, 2.3608035032752688;"{""coordinates"": [2.360803503275269, 48.866514461743], ""type"": ""Point""}";791;849;Temple;;;71296;Temple;44924;Temple;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;653109.1971;6863132.5225;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Temple
48.886006151507, 2.293529966337255;"{""coordinates"": [2.293529966337255, 48.886006151507], ""type"": ""Point""}";901;685;Porte de Champerret;;;71450;Porte de Champerret;44511;Porte de Champerret;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;648193.5959;6865341.9047;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Porte de Champerret
48.88289191745414, 2.309052264550479;"{""coordinates"": [2.309052264550479, 48.88289191745414], ""type"": ""Point""}";922;506;Malesherbes;;;71416;Malesherbes;59370;Malesherbes;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;649328.8075;6864985.5498;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Malesherbes
48.88841747876783, 2.3917844509634323;"{""coordinates"": [2.391784450963432, 48.88841747876783], ""type"": ""Point""}";792;694;Porte de Pantin;Parc de la Villette;;71989;Porte de Pantin;44521;Porte de Pantin;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;655400.6416;6865550.0507;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Porte de Pantin
48.85987362347133, 2.3719139801008375;"{""coordinates"": [2.371913980100838, 48.85987362347133], ""type"": ""Point""}";802;736;Richard Lenoir;;;73648;Richard Lenoir;44641;Richard Lenoir;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;653918.3594;6862387.5729;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Richard Lenoir
48.82818847631351, 2.3271646496078247;"{""coordinates"": [2.327164649607825, 48.82818847631351], ""type"": ""Point""}";605;10;Alésia;;;71030;Alésia;42175;Alésia;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;650605.2307;6858891.5557;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Alésia
48.894343848842425, 2.347430779960205;"{""coordinates"": [2.347430779960205, 48.894343848842425], ""type"": ""Point""}";783;802;Simplon;;;71556;Simplon;44833;Simplon;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652153.7839;6866234.9969;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Simplon
48.869628863778516, 2.354468813108209;"{""coordinates"": [2.354468813108209, 48.869628863778516], ""type"": ""Point""}";788;836;Strasbourg-Saint-Denis;;;73633;Strasbourg - Saint-Denis;44909;Strasbourg Saint-Denis;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652647.3321;6863482.6009;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Strasbourg-Saint-Denis
48.845470707583566, 2.4292051663480003;"{""coordinates"": [2.429205166348, 48.845470707583566], ""type"": ""Point""}";623;65;Bérault;;;71650;Bérault;42318;Bérault;A01534;C01371;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;658110.066;6860754.1783;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Bérault
48.88470820133096, 2.260515079251701;"{""coordinates"": [2.260515079251701, 48.88470820133096], ""type"": ""Point""}";898;669;Pont de Neuilly;;;71442;Pont de Neuilly;44479;Pont de Neuilly;A01534;C01371;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;645771.2871;6865219.7485;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Pont de Neuilly
48.87755125180425, 2.2831622422302296;"{""coordinates"": [2.28316224223023, 48.87755125180425], ""type"": ""Point""}";971;1;Porte Maillot;Palais des Congrès;;71379;Neuilly Porte Maillot;44533;Porte Maillot;A01534;C01371;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;647424.8025;6864408.6314;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Porte Maillot
48.880667463456206, 2.374495966260425;"{""coordinates"": [2.374495966260425, 48.880667463456206], ""type"": ""Point""}";604;88;Bolivar;;;71920;Bolivar;58767;Bolivar;A01550;C01387;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;1;0;654126.1075;6864698.1965;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;Bolivar
48.88181610818685, 2.394012398359364;"{""coordinates"": [2.394012398359364, 48.88181610818685], ""type"": ""Point""}";633;232;Danube;;;71930;Danube;42822;Danube;A01550;C01387;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;1;0;655558.3764;6864814.7578;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;Danube
48.88246524557207, 2.370157961739611;"{""coordinates"": [2.370157961739611, 48.88246524557207], ""type"": ""Point""}";694;375;Jaurès;;;71940;Jaurès;43425;Jaurès;A01550;C01387;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;1;0;653809.5635;6864900.628;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;Jaurès
48.84109405724891, 2.287945766487378;"{""coordinates"": [2.287945766487378, 48.84109405724891], ""type"": ""Point""}";595;94;Boucicaut;;;412992;Boucicaut;42370;Boucicaut;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;647739.0763;6860351.7536;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Boucicaut
48.84479476371181, 2.293951963648718;"{""coordinates"": [2.293951963648718, 48.84479476371181], ""type"": ""Point""}";668;197;Commerce;;;71132;Commerce;42734;Commerce;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;648183.5662;6860759.2738;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Commerce
48.85017786279968, 2.384092210055667;"{""coordinates"": [2.384092210055667, 48.85017786279968], ""type"": ""Point""}";685;279;Faidherbe Chaligny;;;74001;Faidherbe Chaligny;42980;Faidherbe Chaligny;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;654803.4286;6861302.4488;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Faidherbe Chaligny
48.83711700698872, 2.4023331645551855;"{""coordinates"": [2.402333164555186, 48.83711700698872], ""type"": ""Point""}";710;546;Michel Bizot;;;71595;Michel Bizot;44140;Michel Bizot;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;656130.9689;6859839.9191;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Michel Bizot
48.826620065463494, 2.4058519439819017;"{""coordinates"": [2.405851943981902, 48.826620065463494], ""type"": ""Point""}";727;466;Liberté;;;71558;Liberté;43811;Liberté;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;656380.4618;6858670.8213;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Liberté
48.867600880102444, 2.3627573800027633;"{""coordinates"": [2.362757380002763, 48.867600880102444], ""type"": ""Point""}";818;732;République;;;71311;République;44617;République;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;653253.5033;6863252.1655;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;République
48.847128722240626, 2.3870252420986313;"{""coordinates"": [2.387025242098631, 48.847128722240626], ""type"": ""Point""}";821;735;Reuilly-Diderot;;;71654;Reuilly Diderot;44637;Reuilly Diderot;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;655016.0242;6860961.7374;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Reuilly-Diderot
48.809144361835415, 2.4345098959239406;"{""coordinates"": [2.434509895923941, 48.809144361835415], ""type"": ""Point""}";894;500;Maisons-Alfort-Stade;;;70426;Maisons-Alfort - Stade;44066;Maisons-Alfort - Stade;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;658470.4404;6856712.2782;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Maisons-Alfort-Stade
48.83873485883676, 2.2821433781708915;"{""coordinates"": [2.282143378170892, 48.83873485883676], ""type"": ""Point""}";923;479;Lourmel;;;71086;Lourmel;45363;Lourmel;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;647310.8393;6860093.2932;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Lourmel
48.83273670175476, 2.400310403025077;"{""coordinates"": [2.400310403025077, 48.83273670175476], ""type"": ""Point""}";931;686;Porte de Charenton;;;71579;Porte de Charenton;44512;Porte de Charenton;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;655978.8011;6859354.0002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Porte de Charenton
48.87184879466127, 2.3765936840968225;"{""coordinates"": [2.376593684096822, 48.87184879466127], ""type"": ""Point""}";621;60;Belleville;;;71853;Belleville;42311;Belleville;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;654272.2072;6863716.401;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Belleville
48.87976125309794, 2.416479643681515;"{""coordinates"": [2.416479643681515, 48.87976125309794], ""type"": ""Point""}";736;494;Mairie des Lilas;;;71909;Mairie des Lilas;44055;Mairie des Lilas;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;657204.3492;6864573.8588;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Mairie des Lilas
48.8768063892129, 2.3930560919606623;"{""coordinates"": [2.393056091960662, 48.8768063892129], ""type"": ""Point""}";754;650;Place des Fêtes;;;71885;Place des Fêtes;44396;Place des Fêtes;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;655483.9628;6864258.2457;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Place des Fêtes
48.87717481930548, 2.406480156998486;"{""coordinates"": [2.406480156998486, 48.87717481930548], ""type"": ""Point""}";797;697;Porte des Lilas;;;71889;Porte des Lilas;44529;Porte des Lilas;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;656468.8342;6864291.7286;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Porte des Lilas
48.87388185415816, 2.385316215101792;"{""coordinates"": [2.385316215101792, 48.87388185415816], ""type"": ""Point""}";805;716;Pyrénées;;;71864;Pyrenées;44580;Pyrénées;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;654913.7648;6863937.4476;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Pyrénées
48.90378388105197, 2.392221222535117;"{""coordinates"": [2.392221222535117, 48.90378388105197], ""type"": ""Point""}";613;35;Aubervilliers Pantin - Quatre Chemins;;;72460;Aubervilliers Pantin Quatre Chemins;46492;Aubervilliers Pantin Quatre Chemins;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;655445.8207;6867258.482;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Aubervilliers Pantin - Quatre Chemins
48.87497174554318, 2.34057598204372;"{""coordinates"": [2.34057598204372, 48.87497174554318], ""type"": ""Point""}";723;443;Le Peletier;;;478885;Le Peletier;43656;Le Peletier;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;651633.2142;6864085.1114;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Le Peletier
48.83593030287887, 2.3525422662627022;"{""coordinates"": [2.352542266262702, 48.83593030287887], ""type"": ""Point""}";725;459;Les Gobelins;;;71076;Les Gobelins;43737;Les Gobelins;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652475.29;6859736.7848;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Les Gobelins
48.85357547250359, 2.357162571618337;"{""coordinates"": [2.357162571618337, 48.85357547250359], ""type"": ""Point""}";772;673;Pont Marie;Cité des Arts;;71217;Pont Marie (Cité des Arts);44487;Pont Marie (Cité des Arts);A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652830.3951;6861695.9829;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Pont Marie
48.78756279294567, 2.367804105603498;"{""coordinates"": [2.367804105603498, 48.78756279294567], ""type"": ""Point""}";847;897;Villejuif - Louis Aragon;;;70143;Villejuif Louis Aragon;45049;Villejuif Louis Aragon;A01540;C01377;METRO 7;7;METRO;0;0;METRO 7;0;0;RATP;1;0;653552.4583;6854349.8693;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Villejuif - Louis Aragon
48.82642601087568, 2.357245650758686;"{""coordinates"": [2.357245650758686, 48.82642601087568], ""type"": ""Point""}";912;855;Tolbiac;;;71001;Tolbiac;43411;Tolbiac;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652811.918;6858677.1935;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Tolbiac
48.892418922945716, 2.3447646117383565;"{""coordinates"": [2.344764611738356, 48.892418922945716], ""type"": ""Point""}";696;382;Jules Joffrin;;;71521;Jules Joffrin;479055;Jules Joffrin;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;651956.5294;6866022.5738;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Jules Joffrin
48.89048545474661, 2.359995766394621;"{""coordinates"": [2.359995766394621, 48.89048545474661], ""type"": ""Point""}";704;519;Marx Dormoy;;;71510;Marx Dormoy;44113;Marx Dormoy;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;653071.5478;6865798.4226;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Marx Dormoy
48.84150552236008, 2.3079486779742893;"{""coordinates"": [2.307948677974289, 48.84150552236008], ""type"": ""Point""}";838;919;Volontaires;;;71113;Volontaires;45060;Volontaires;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;649207.5445;6860384.4512;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Volontaires
48.84373548931853, 2.3243530411579663;"{""coordinates"": [2.324353041157966, 48.84373548931853], ""type"": ""Point""}";864;562;Montparnasse Bienvenüe;;;71139;Gare Montparnasse;58578;Montparnasse Bienvenue;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;1;650413.6192;6860621.9732;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Montparnasse Bienvenüe
48.87210144213156, 2.4045149423791043;"{""coordinates"": [2.404514942379104, 48.87210144213156], ""type"": ""Point""}";831;764;Saint-Fargeau;;;71860;Saint-Fargeau;44864;Saint-Fargeau;A01549;C01386;METRO 3bis;3bis;METRO;0;0;0;0;0;RATP;1;0;656320.4457;6863728.6864;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;Saint-Fargeau
48.86038127919816, 2.3148907300588806;"{""coordinates"": [2.314890730058881, 48.86038127919816], ""type"": ""Point""}";1167;363;Invalides;;;71274;Invalides;43407;Invalides;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;649735.2475;6862478.8085;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Invalides
48.87125654594185, 2.34456106066273;"{""coordinates"": [2.34456106066273, 48.87125654594185], ""type"": ""Point""}";1415;754;Grands Boulevards;Rue Montmartre;;71326;Grands Boulevards;43310;Grands Boulevards;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;651922.072;6863669.5742;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Grands Boulevards
